0,33,2,0,0,53341428,-6246720,FENIAN STREET,63,2018-03-12T16:52:57.179000Z,20180312165313
0,34,1,0,0,53341428,-6246720,FENIAN STREET,63,2018-03-12T17:02:59.591000Z,20180312170314
1,26,4,1,1,53346637,-6246154,CITY QUAY,99,2018-03-12T17:02:59.592000Z,20180312170314
2,0,0,2,2,53335211,-6250900,FITZWILLIAM SQUARE EAST,89,2018-03-12T17:02:59.640000Z,20180312170314
3,7,23,3,3,53339005,-6300217,BROOKFIELD ROAD,84,2018-03-12T17:02:59.586000Z,20180312170314
4,2,38,4,4,53340714,-6308191,EMMET ROAD,83,2018-03-12T17:02:59.650000Z,20180312170314
5,7,28,5,5,53338776,-6303950,ROTHE ABBEY,85,2018-03-12T17:02:59.638000Z,20180312170314
6,1,29,6,6,53350291,-6273507,KING STREET NORTH,101,2018-03-12T17:02:59.609000Z,20180312170314
7,4,16,7,7,53346874,-6272976,GREEK STREET,4,2018-03-12T17:02:59.601000Z,20180312170314
8,6,34,8,8,53354929,-6269425,WESTERN WAY,102,2018-03-12T17:02:59.605000Z,20180312170314
9,26,14,9,9,53330662,-6260177,CHARLEMONT PLACE,5,2018-03-12T17:02:59.596000Z,20180312170314
10,10,28,10,10,53347972,-6291804,PARKGATE STREET,86,2018-03-12T17:02:59.632000Z,20180312170314
11,14,15,11,11,53343565,-6275071,HIGH STREET,7,2018-03-12T17:02:59.603000Z,20180312170314
12,15,10,12,12,53347106,-6292041,HEUSTON BRIDGE (SOUTH),100,2018-03-12T17:02:59.635000Z,20180312170314
13,14,16,13,13,53330362,-6265163,PORTOBELLO HARBOUR,34,2018-03-12T17:02:59.627000Z,20180312170314
14,2,25,14,14,53358115,-6265601,ECCLES STREET EAST,79,2018-03-12T17:02:59.617000Z,20180312170314
15,9,21,15,15,53339434,-6246548,MERRION SQUARE EAST,25,2018-03-12T17:02:59.618000Z,20180312170314
16,0,30,16,16,53347692,-6278214,SMITHFIELD,35,2018-03-12T17:02:59.633000Z,20180312170314
17,6,24,17,17,53330091,-6268044,PORTOBELLO ROAD,43,2018-03-12T17:02:59.576000Z,20180312170314
18,30,0,18,18,53347884,-6248048,CUSTOM HOUSE QUAY,8,2018-03-12T17:02:59.611000Z,20180312170314
19,20,0,19,19,53339764,-6251988,MERRION SQUARE WEST,26,2018-03-12T17:02:59.630000Z,20180312170314
20,5,20,20,20,53357043,-6263232,HARDWICKE PLACE,61,2018-03-12T17:02:59.598000Z,20180312170314
21,31,9,21,21,53337824,-6256035,ST. STEPHEN'S GREEN EAST,36,2018-03-12T17:02:59.623000Z,20180312170314
22,0,20,22,22,53341288,-6258117,MOLESWORTH STREET,27,2018-03-12T17:02:59.612000Z,20180312170314
23,3,27,23,23,53358437,-6260641,UPPER SHERRARD STREET,44,2018-03-12T17:02:59.639000Z,20180312170314
24,3,27,24,24,53356299,-6258586,MOUNTJOY SQUARE WEST,28,2018-03-12T17:02:59.648000Z,20180312170314
25,34,6,25,25,53346026,-6243576,LIME STREET,62,2018-03-12T17:02:59.596000Z,20180312170314
26,19,5,26,26,53343034,-6263578,EXCHEQUER STREET,9,2018-03-12T17:02:59.593000Z,20180312170314
27,10,19,27,27,53346057,-6268001,ORMOND QUAY UPPER,29,2018-03-12T17:02:59.647000Z,20180312170314
28,4,36,28,28,53347122,-6234749,NEW CENTRAL BANK,66,2018-03-12T17:02:59.608000Z,20180312170314
29,10,6,29,29,53344007,-6266802,DAME STREET,10,2018-03-12T17:02:59.634000Z,20180312170314
30,0,20,30,30,53353462,-6265305,PARNELL SQUARE NORTH,30,2018-03-12T17:02:59.567000Z,20180312170314
31,15,15,31,31,53351464,-6255265,DEVERELL PLACE,45,2018-03-12T17:02:59.589000Z,20180312170314
32,0,30,32,32,53334019,-6258371,EARLSFORT TERRACE,11,2018-03-12T17:02:59.587000Z,20180312170314
33,0,20,33,33,53351182,-6269859,BOLTON STREET,3,2018-03-12T17:02:59.644000Z,20180312170314
34,8,12,34,34,53359246,-6269779,ECCLES STREET,12,2018-03-12T17:02:59.626000Z,20180312170314
35,3,17,35,35,53352149,-6260533,CATHAL BRUGHA STREET,24,2018-03-12T17:02:59.636000Z,20180312170314
36,4,31,36,36,53347082,-6264192,STRAND STREET GREAT,46,2018-03-12T17:02:59.644000Z,20180312170314
37,11,19,37,37,53336074,-6252825,FITZWILLIAM SQUARE WEST,13,2018-03-12T17:02:59.575000Z,20180312170314
38,23,7,38,38,53344603,-6263371,FOWNES STREET UPPER,14,2018-03-12T17:02:59.580000Z,20180312170314
39,28,12,39,39,53335742,-6245510,HERBERT STREET,47,2018-03-12T17:02:59.610000Z,20180312170314
40,3,17,40,40,53350929,-6265125,PARNELL STREET,31,2018-03-12T17:02:59.578000Z,20180312170314
41,0,30,41,41,53337494,-6261990,ST. STEPHEN'S GREEN SOUTH,37,2018-03-12T17:02:59.620000Z,20180312170314
42,22,8,42,42,53344304,-6250427,PEARSE STREET,32,2018-03-12T17:02:59.571000Z,20180312170314
43,33,7,43,43,53347777,-6244239,EXCISE WALK,48,2018-03-12T17:02:59.573000Z,20180312170314
44,15,25,44,44,53350974,-6252940,TALBOT STREET,38,2018-03-12T17:02:59.606000Z,20180312170314
45,12,18,45,45,53348279,-6254662,CUSTOM HOUSE,23,2018-03-12T17:02:59.582000Z,20180312170314
46,13,7,46,46,53347508,-6252192,GEORGES QUAY,16,2018-03-12T17:02:59.613000Z,20180312170314
47,20,10,47,47,53342180,-6254485,LEINSTER STREET SOUTH,21,2018-03-12T17:02:59.651000Z,20180312170314
48,9,11,48,48,53332383,-6252717,WILTON TERRACE,39,2018-03-12T17:02:59.649000Z,20180312170314
49,19,1,49,49,53345922,-6254614,TOWNSEND STREET,22,2018-03-12T17:02:59.625000Z,20180312170314
50,2,19,50,50,53348300,-6266651,JERVIS STREET,40,2018-03-12T17:02:59.646000Z,20180312170314
51,16,24,51,51,53346603,-6296924,HEUSTON STATION (CENTRAL),93,2018-03-12T17:02:59.624000Z,20180312170314
52,7,23,52,52,53349562,-6278198,SMITHFIELD NORTH,42,2018-03-12T17:02:59.565000Z,20180312170314
53,20,20,53,53,53337757,-6267699,KEVIN STREET,71,2018-03-12T17:02:59.616000Z,20180312170314
54,17,23,54,54,53337132,-6260590,NEWMAN HOUSE,53,2018-03-12T17:02:59.607000Z,20180312170314
55,0,0,55,55,53345203,-6247163,SANDWITH STREET,64,2018-03-12T17:02:59.637000Z,20180312170314
56,9,31,56,56,53337960,-6241530,MOUNT STREET LOWER,56,2018-03-12T17:02:59.569000Z,20180312170314
57,2,38,57,57,53344115,-6237153,HANOVER QUAY,68,2018-03-12T17:02:59.583000Z,20180312170314
58,1,19,58,58,53343368,-6270120,CHRISTCHURCH PLACE,6,2018-03-12T17:02:59.570000Z,20180312170314
59,24,16,59,59,53339218,-6240642,SIR PATRICK DUN'S,58,2018-03-12T17:02:59.608000Z,20180312170314
60,37,3,60,60,53347932,-6240928,GUILD STREET,49,2018-03-12T17:02:59.601000Z,20180312170314
61,7,33,61,61,53339334,-6264699,YORK STREET WEST,51,2018-03-12T17:02:59.620000Z,20180312170314
62,4,16,62,62,53332763,-6257942,HARCOURT TERRACE,41,2018-03-12T17:02:59.643000Z,20180312170314
63,23,9,63,63,53338755,-6262003,YORK STREET EAST,52,2018-03-12T17:02:59.572000Z,20180312170314
64,32,8,64,64,53341359,-6292951,ST JAMES HOSPITAL (LUAS),80,2018-03-12T17:02:59.642000Z,20180312170314
65,3,30,65,65,53336021,-6262980,CLONMEL STREET,54,2018-03-12T17:02:59.568000Z,20180312170314
66,2,29,66,66,53343105,-6277167,JOHN STREET WEST,72,2018-03-12T17:02:59.590000Z,20180312170314
67,17,23,67,67,53343456,-6287409,JAMES STREET,75,2018-03-12T17:02:59.629000Z,20180312170314
68,2,36,68,68,53342296,-6287661,MARKET STREET SOUTH,76,2018-03-12T17:02:59.615000Z,20180312170314
69,7,33,69,69,53359967,-6264828,MATER HOSPITAL,78,2018-03-12T17:02:59.627000Z,20180312170314
70,33,7,70,70,53347440,-6238523,CONVENTION CENTRE,65,2018-03-12T17:02:59.630000Z,20180312170314
71,23,0,71,71,53349013,-6260311,PRINCES STREET / O'CONNELL STREET,33,2018-03-12T17:02:59.638000Z,20180312170314
72,1,28,72,72,53348875,-6267459,WOLFE TONE STREET,77,2018-03-12T17:02:59.599000Z,20180312170314
73,17,13,73,73,53343893,-6280531,OLIVER BOND STREET,74,2018-03-12T17:02:59.584000Z,20180312170314
74,24,16,74,74,53341655,-6236198,BARROW STREET,70,2018-03-12T17:02:59.647000Z,20180312170314
75,2,28,75,75,53334432,-6245575,HERBERT PLACE,19,2018-03-12T17:02:59.602000Z,20180312170314
76,20,20,76,76,53342638,-6238695,GRAND CANAL DOCK,69,2018-03-12T17:02:59.618000Z,20180312170314
77,0,20,77,77,53355610,-6261397,DENMARK STREET GREAT,59,2018-03-12T17:02:59.621000Z,20180312170314
78,18,12,78,78,53342081,-6275233,FRANCIS STREET,73,2018-03-12T17:02:59.600000Z,20180312170314
79,4,26,79,79,53359624,-6260348,NORTH CIRCULAR ROAD,60,2018-03-12T17:02:59.604000Z,20180312170314
80,33,7,80,80,53346867,-6230852,THE POINT,67,2018-03-12T17:02:59.594000Z,20180312170314
81,6,24,81,81,53341805,-6305085,KILMAINHAM LANE,96,2018-03-12T17:02:59.614000Z,20180312170314
82,0,20,82,82,53356769,-6268140,BLESSINGTON STREET,2,2018-03-12T17:02:59.628000Z,20180312170314
83,5,35,83,83,53343897,-6297060,ROYAL HOSPITAL,95,2018-03-12T17:02:59.622000Z,20180312170314
84,2,36,84,84,53347477,-6285250,COLLINS BARRACKS MUSEUM,87,2018-03-12T17:02:59.584000Z,20180312170314
85,3,27,85,85,53348800,-6281637,BLACKHALL PLACE,88,2018-03-12T17:02:59.652000Z,20180312170314
86,3,37,86,86,53342113,-6310015,KILMAINHAM GAOL,97,2018-03-12T17:02:59.597000Z,20180312170314
87,0,40,87,87,53346985,-6297804,HEUSTON STATION (CAR PARK),94,2018-03-12T17:02:59.623000Z,20180312170314
88,0,0,88,88,53344153,-6233451,BENSON STREET,90,2018-03-12T17:02:59.587000Z,20180312170314
89,20,10,89,89,53341515,-6256853,FREDERICK STREET SOUTH,98,2018-03-12T17:02:59.579000Z,20180312170314
90,25,5,90,90,53341833,-6231291,SOUTH DOCK ROAD,91,2018-03-12T17:02:59.591000Z,20180312170314
91,0,40,91,91,53339983,-6295594,ST. JAMES HOSPITAL (CENTRAL),81,2018-03-12T17:02:59.577000Z,20180312170314
92,3,37,92,92,53347802,-6292432,HEUSTON BRIDGE (NORTH),92,2018-03-12T17:02:59.651000Z,20180312170314
93,1,21,93,93,53341645,-6297190,MOUNT BROWN,82,2018-03-12T17:02:59.615000Z,20180312170314
94,0,30,94,94,53334123,-6265436,GRANTHAM STREET,18,2018-03-12T17:02:59.570000Z,20180312170314
95,19,4,95,95,53339629,-6243778,GRATTAN STREET,57,2018-03-12T17:02:59.641000Z,20180312170314
96,8,8,96,96,53355473,-6264423,HARDWICKE STREET,15,2018-03-12T17:02:59.631000Z,20180312170314
97,5,31,97,97,53334030,-6260714,HATCH STREET,55,2018-03-12T17:02:59.595000Z,20180312170314
98,4,16,98,98,53340803,-6267732,GOLDEN LANE,17,2018-03-12T17:02:59.588000Z,20180312170314
99,10,21,99,99,53340927,-6262501,CLARENDON ROW,1,2018-03-12T17:02:59.581000Z,20180312170314
0,33,2,0,0,53341428,-6246720,FENIAN STREET,63,2018-03-12T17:06:04.649000Z,20180312170814
1,26,4,1,1,53346637,-6246154,CITY QUAY,99,2018-03-12T17:06:04.657000Z,20180312170814
2,0,0,2,2,53335211,-6250900,FITZWILLIAM SQUARE EAST,89,2018-03-12T17:06:04.860000Z,20180312170814
3,7,23,3,3,53339005,-6300217,BROOKFIELD ROAD,84,2018-03-12T17:06:04.634000Z,20180312170814
4,2,38,4,4,53340714,-6308191,EMMET ROAD,83,2018-03-12T17:06:04.926000Z,20180312170814
5,7,28,5,5,53338776,-6303950,ROTHE ABBEY,85,2018-03-12T17:06:04.849000Z,20180312170814
6,2,28,6,6,53350291,-6273507,KING STREET NORTH,101,2018-03-12T17:06:04.703000Z,20180312170814
7,5,15,7,7,53346874,-6272976,GREEK STREET,4,2018-03-12T17:06:04.685000Z,20180312170814
8,6,34,8,8,53354929,-6269425,WESTERN WAY,102,2018-03-12T17:06:04.696000Z,20180312170814
9,27,13,9,9,53330662,-6260177,CHARLEMONT PLACE,5,2018-03-12T17:06:04.669000Z,20180312170814
10,12,26,10,10,53347972,-6291804,PARKGATE STREET,86,2018-03-12T17:06:04.824000Z,20180312170814
11,14,15,11,11,53343565,-6275071,HIGH STREET,7,2018-03-12T17:06:04.689000Z,20180312170814
12,21,4,12,12,53347106,-6292041,HEUSTON BRIDGE (SOUTH),100,2018-03-12T17:06:04.833000Z,20180312170814
13,14,16,13,13,53330362,-6265163,PORTOBELLO HARBOUR,34,2018-03-12T17:06:04.805000Z,20180312170814
14,0,27,14,14,53358115,-6265601,ECCLES STREET EAST,79,2018-03-12T17:06:04.766000Z,20180312170814
15,9,21,15,15,53339434,-6246548,MERRION SQUARE EAST,25,2018-03-12T17:06:04.768000Z,20180312170814
16,0,30,16,16,53347692,-6278214,SMITHFIELD,35,2018-03-12T17:06:04.826000Z,20180312170814
17,6,24,17,17,53330091,-6268044,PORTOBELLO ROAD,43,2018-03-12T17:06:04.607000Z,20180312170814
18,30,0,18,18,53347884,-6248048,CUSTOM HOUSE QUAY,8,2018-03-12T17:06:04.708000Z,20180312170814
19,20,0,19,19,53339764,-6251988,MERRION SQUARE WEST,26,2018-03-12T17:06:04.812000Z,20180312170814
20,5,20,20,20,53357043,-6263232,HARDWICKE PLACE,61,2018-03-12T17:06:04.678000Z,20180312170814
21,28,12,21,21,53337824,-6256035,ST. STEPHEN'S GREEN EAST,36,2018-03-12T17:06:04.795000Z,20180312170814
22,1,19,22,22,53341288,-6258117,MOLESWORTH STREET,27,2018-03-12T17:06:04.730000Z,20180312170814
23,3,27,23,23,53358437,-6260641,UPPER SHERRARD STREET,44,2018-03-12T17:06:04.857000Z,20180312170814
24,0,30,24,24,53356299,-6258586,MOUNTJOY SQUARE WEST,28,2018-03-12T17:06:04.902000Z,20180312170814
25,36,4,25,25,53346026,-6243576,LIME STREET,62,2018-03-12T17:06:04.667000Z,20180312170814
26,17,7,26,26,53343034,-6263578,EXCHEQUER STREET,9,2018-03-12T17:06:04.660000Z,20180312170814
27,12,17,27,27,53346057,-6268001,ORMOND QUAY UPPER,29,2018-03-12T17:06:04.896000Z,20180312170814
28,0,40,28,28,53347122,-6234749,NEW CENTRAL BANK,66,2018-03-12T17:06:04.702000Z,20180312170814
29,10,6,29,29,53344007,-6266802,DAME STREET,10,2018-03-12T17:06:04.829000Z,20180312170814
30,0,20,30,30,53353462,-6265305,PARNELL SQUARE NORTH,30,2018-03-12T17:06:04.579000Z,20180312170814
31,14,16,31,31,53351464,-6255265,DEVERELL PLACE,45,2018-03-12T17:06:04.640000Z,20180312170814
32,0,30,32,32,53334019,-6258371,EARLSFORT TERRACE,11,2018-03-12T17:06:04.638000Z,20180312170814
33,1,19,33,33,53351182,-6269859,BOLTON STREET,3,2018-03-12T17:06:04.889000Z,20180312170814
34,9,11,34,34,53359246,-6269779,ECCLES STREET,12,2018-03-12T17:06:04.802000Z,20180312170814
35,3,17,35,35,53352149,-6260533,CATHAL BRUGHA STREET,24,2018-03-12T17:06:04.838000Z,20180312170814
36,4,31,36,36,53347082,-6264192,STRAND STREET GREAT,46,2018-03-12T17:06:04.891000Z,20180312170814
37,11,19,37,37,53336074,-6252825,FITZWILLIAM SQUARE WEST,13,2018-03-12T17:06:04.602000Z,20180312170814
38,23,7,38,38,53344603,-6263371,FOWNES STREET UPPER,14,2018-03-12T17:06:04.615000Z,20180312170814
39,25,15,39,39,53335742,-6245510,HERBERT STREET,47,2018-03-12T17:06:04.704000Z,20180312170814
40,2,18,40,40,53350929,-6265125,PARNELL STREET,31,2018-03-12T17:06:04.612000Z,20180312170814
41,0,30,41,41,53337494,-6261990,ST. STEPHEN'S GREEN SOUTH,37,2018-03-12T17:06:04.782000Z,20180312170814
42,24,6,42,42,53344304,-6250427,PEARSE STREET,32,2018-03-12T17:06:04.586000Z,20180312170814
43,34,6,43,43,53347777,-6244239,EXCISE WALK,48,2018-03-12T17:06:04.600000Z,20180312170814
44,17,23,44,44,53350974,-6252940,TALBOT STREET,38,2018-03-12T17:06:04.697000Z,20180312170814
45,11,19,45,45,53348279,-6254662,CUSTOM HOUSE,23,2018-03-12T17:06:04.624000Z,20180312170814
46,13,7,46,46,53347508,-6252192,GEORGES QUAY,16,2018-03-12T17:06:04.743000Z,20180312170814
47,22,8,47,47,53342180,-6254485,LEINSTER STREET SOUTH,21,2018-03-12T17:06:04.973000Z,20180312170814
48,12,8,48,48,53332383,-6252717,WILTON TERRACE,39,2018-03-12T17:06:04.905000Z,20180312170814
49,18,2,49,49,53345922,-6254614,TOWNSEND STREET,22,2018-03-12T17:06:04.801000Z,20180312170814
50,2,19,50,50,53348300,-6266651,JERVIS STREET,40,2018-03-12T17:06:04.894000Z,20180312170814
51,16,24,51,51,53346603,-6296924,HEUSTON STATION (CENTRAL),93,2018-03-12T17:06:04.798000Z,20180312170814
52,6,24,52,52,53349562,-6278198,SMITHFIELD NORTH,42,2018-03-12T17:06:04.574000Z,20180312170814
53,19,21,53,53,53337757,-6267699,KEVIN STREET,71,2018-03-12T17:06:04.764000Z,20180312170814
54,13,27,54,54,53337132,-6260590,NEWMAN HOUSE,53,2018-03-12T17:06:04.698000Z,20180312170814
55,0,0,55,55,53345203,-6247163,SANDWITH STREET,64,2018-03-12T17:06:04.846000Z,20180312170814
56,9,31,56,56,53337960,-6241530,MOUNT STREET LOWER,56,2018-03-12T17:06:04.581000Z,20180312170814
57,0,40,57,57,53344115,-6237153,HANOVER QUAY,68,2018-03-12T17:06:04.627000Z,20180312170814
58,0,20,58,58,53343368,-6270120,CHRISTCHURCH PLACE,6,2018-03-12T17:06:04.584000Z,20180312170814
59,24,16,59,59,53339218,-6240642,SIR PATRICK DUN'S,58,2018-03-12T17:06:04.701000Z,20180312170814
60,39,1,60,60,53347932,-6240928,GUILD STREET,49,2018-03-12T17:06:04.686000Z,20180312170814
61,6,34,61,61,53339334,-6264699,YORK STREET WEST,51,2018-03-12T17:06:04.771000Z,20180312170814
62,2,18,62,62,53332763,-6257942,HARCOURT TERRACE,41,2018-03-12T17:06:04.886000Z,20180312170814
63,22,10,63,63,53338755,-6262003,YORK STREET EAST,52,2018-03-12T17:06:04.587000Z,20180312170814
64,32,8,64,64,53341359,-6292951,ST JAMES HOSPITAL (LUAS),80,2018-03-12T17:06:04.885000Z,20180312170814
65,2,31,65,65,53336021,-6262980,CLONMEL STREET,54,2018-03-12T17:06:04.580000Z,20180312170814
66,2,29,66,66,53343105,-6277167,JOHN STREET WEST,72,2018-03-12T17:06:04.643000Z,20180312170814
67,18,22,67,67,53343456,-6287409,JAMES STREET,75,2018-03-12T17:06:04.811000Z,20180312170814
68,2,36,68,68,53342296,-6287661,MARKET STREET SOUTH,76,2018-03-12T17:06:04.763000Z,20180312170814
69,8,32,69,69,53359967,-6264828,MATER HOSPITAL,78,2018-03-12T17:06:04.806000Z,20180312170814
70,31,9,70,70,53347440,-6238523,CONVENTION CENTRE,65,2018-03-12T17:06:04.814000Z,20180312170814
71,23,0,71,71,53349013,-6260311,PRINCES STREET / O'CONNELL STREET,33,2018-03-12T17:06:04.852000Z,20180312170814
72,0,29,72,72,53348875,-6267459,WOLFE TONE STREET,77,2018-03-12T17:06:04.679000Z,20180312170814
73,17,13,73,73,53343893,-6280531,OLIVER BOND STREET,74,2018-03-12T17:06:04.628000Z,20180312170814
74,24,16,74,74,53341655,-6236198,BARROW STREET,70,2018-03-12T17:06:04.898000Z,20180312170814
75,2,28,75,75,53334432,-6245575,HERBERT PLACE,19,2018-03-12T17:06:04.688000Z,20180312170814
76,17,23,76,76,53342638,-6238695,GRAND CANAL DOCK,69,2018-03-12T17:06:04.767000Z,20180312170814
77,0,20,77,77,53355610,-6261397,DENMARK STREET GREAT,59,2018-03-12T17:06:04.786000Z,20180312170814
78,18,12,78,78,53342081,-6275233,FRANCIS STREET,73,2018-03-12T17:06:04.681000Z,20180312170814
79,6,24,79,79,53359624,-6260348,NORTH CIRCULAR ROAD,60,2018-03-12T17:06:04.694000Z,20180312170814
80,33,7,80,80,53346867,-6230852,THE POINT,67,2018-03-12T17:06:04.663000Z,20180312170814
81,6,24,81,81,53341805,-6305085,KILMAINHAM LANE,96,2018-03-12T17:06:04.759000Z,20180312170814
82,1,19,82,82,53356769,-6268140,BLESSINGTON STREET,2,2018-03-12T17:06:04.808000Z,20180312170814
83,5,35,83,83,53343897,-6297060,ROYAL HOSPITAL,95,2018-03-12T17:06:04.790000Z,20180312170814
84,2,36,84,84,53347477,-6285250,COLLINS BARRACKS MUSEUM,87,2018-03-12T17:06:04.629000Z,20180312170814
85,2,28,85,85,53348800,-6281637,BLACKHALL PLACE,88,2018-03-12T17:06:04.979000Z,20180312170814
86,3,37,86,86,53342113,-6310015,KILMAINHAM GAOL,97,2018-03-12T17:06:04.675000Z,20180312170814
87,0,40,87,87,53346985,-6297804,HEUSTON STATION (CAR PARK),94,2018-03-12T17:06:04.793000Z,20180312170814
88,0,0,88,88,53344153,-6233451,BENSON STREET,90,2018-03-12T17:06:04.637000Z,20180312170814
89,18,12,89,89,53341515,-6256853,FREDERICK STREET SOUTH,98,2018-03-12T17:06:04.614000Z,20180312170814
90,24,6,90,90,53341833,-6231291,SOUTH DOCK ROAD,91,2018-03-12T17:06:04.655000Z,20180312170814
91,0,40,91,91,53339983,-6295594,ST. JAMES HOSPITAL (CENTRAL),81,2018-03-12T17:06:04.611000Z,20180312170814
92,4,36,92,92,53347802,-6292432,HEUSTON BRIDGE (NORTH),92,2018-03-12T17:06:04.955000Z,20180312170814
93,1,21,93,93,53341645,-6297190,MOUNT BROWN,82,2018-03-12T17:06:04.761000Z,20180312170814
94,0,30,94,94,53334123,-6265436,GRANTHAM STREET,18,2018-03-12T17:06:04.585000Z,20180312170814
95,18,5,95,95,53339629,-6243778,GRATTAN STREET,57,2018-03-12T17:06:04.881000Z,20180312170814
96,7,9,96,96,53355473,-6264423,HARDWICKE STREET,15,2018-03-12T17:06:04.821000Z,20180312170814
97,5,31,97,97,53334030,-6260714,HATCH STREET,55,2018-03-12T17:06:04.666000Z,20180312170814
98,3,17,98,98,53340803,-6267732,GOLDEN LANE,17,2018-03-12T17:06:04.639000Z,20180312170814
99,10,21,99,99,53340927,-6262501,CLARENDON ROW,1,2018-03-12T17:06:04.621000Z,20180312170814
